title:7, start timestamp:1614561373.840535, stop timestamp:1614561419.796364, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s15, channels:75, sampling rate:128, samples:5927      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614561373.840535,110.000000,0.000000,-5.497730,-0.661839,10.431211,21.720507,14.205121,4.797893,-11.596674,6.746578,21.869637,-3.247537,-15.752459,-14.439049,-5.874826,-23.655344,-10.047863,-0.992794,-4.623197,2.598466,2.836354,-4.381399,-0.441801,4.438779,6.217732,-0.362929,3.387051,-2.691205,-3.021447,2.707371,3.583951,-1.056301,-31.727213,-73.679207,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.848384,111.000000,0.000000,-4.979412,-0.661177,-3.425374,16.570581,14.190916,4.793095,-11.585077,6.739831,21.334946,-3.244290,-15.223886,-14.424609,-6.894592,-23.118868,-9.012175,-4.581545,-5.131394,4.134329,-5.884431,-4.377017,-1.979820,4.947161,5.185873,-4.465130,1.845202,-2.175693,-3.018426,2.191844,3.580367,0.483217,-23.490358,-72.579887,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.856133,112.000000,0.000000,-4.974432,-0.660516,-1.883487,16.041189,14.176725,4.788301,-7.983748,8.784373,22.339252,-2.728225,-14.695841,-12.871723,-6.374877,-22.582928,-7.977521,-5.602604,-4.100622,0.027631,-14.083675,-4.372640,-4.541943,4.942214,5.180687,-10.614511,0.304896,-2.173517,-11.220535,2.189652,3.576786,-0.542908,-27.056612,-65.840637,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.863982,113.000000,0.000000,-5.482278,-0.659856,-11.625194,10.896944,14.162549,4.783513,-6.950123,1.083282,17.701529,-4.263958,-15.193966,-14.397313,-5.342861,-19.483421,-8.482365,-15.340591,-4.609342,-13.818551,-23.300360,-4.368268,-3.511760,5.450092,5.175507,-13.167999,-2.259512,-4.222626,-13.773417,5.264385,3.573210,-0.029544,-35.747505,-80.133774,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.871731,114.000000,0.000000,-3.425514,-1.172016,-25.972542,1.655277,13.635566,4.265909,-7.455994,-10.199853,10.504339,-6.823797,-14.153131,-13.870095,-0.209313,-12.284451,-10.525164,-20.453455,-2.040630,-22.009861,-29.943727,-4.876720,2.645598,14.675411,5.170331,-13.154831,-0.718791,0.909802,-6.580157,10.900146,3.569636,-0.542335,-23.916883,-87.745949,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.879380,115.000000,0.000000,-1.370806,-0.658024,-13.126058,1.653622,14.647572,4.261643,-0.781871,-7.625550,9.468194,-6.816973,-9.523593,-8.728020,4.406281,-3.041398,-6.412075,-7.099669,7.192180,-16.859646,-27.862501,-4.359023,7.771157,23.378685,4.139520,-13.141677,1.333210,10.652482,-2.471013,13.453349,3.566067,-0.541793,-11.585275,-72.786407,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.887129,116.000000,0.000000,-0.856615,-0.144545,-11.574470,-1.937775,14.120103,4.770202,5.885577,-5.566643,8.433084,-7.322977,-5.924326,-7.693651,5.940336,1.064208,-1.790278,-1.451544,14.364475,-11.201760,-24.244896,-5.893125,7.250566,21.304024,4.648201,-12.102894,-3.796328,7.052086,-3.494183,13.952716,3.562501,-0.541251,-21.830099,-79.893105,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.894778,117.000000,0.000000,-1.368579,-3.221324,-34.639820,-13.217889,8.977777,4.252611,1.264307,-16.843128,2.270806,-12.443859,-8.995325,-13.839804,4.395935,-3.039421,-12.044898,-11.706503,12.811649,-14.267481,-26.784752,-9.989796,2.627930,16.154514,5.156373,-14.142073,-5.330994,-2.698556,-4.003509,13.425942,3.558938,-1.053530,-30.013397,-95.197830,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.902527,118.000000,0.000000,-1.367210,-4.756564,-26.400051,-9.614927,8.455979,4.248359,-3.865162,-19.903208,2.268535,-12.944236,-11.037611,-18.954168,2.340256,-8.164586,-19.725161,-10.669155,9.721914,-10.663470,-21.629763,-5.877242,2.112482,15.625540,4.125576,-11.563828,0.828184,1.406707,-2.973865,13.412517,3.042559,-0.539656,-21.778255,-82.282120,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614561373.910177,119.000000,0.000000,-1.365843,0.889218,-4.835189,3.215201,13.062908,8.859495,0.241267,-10.652535,8.420113,-6.264625,-5.385548,-17.396753,1.312275,-3.028217,-6.884923,5.238950,10.737834,6.270270,3.520072,6.949148,9.289857,17.661196,6.172732,4.345171,5.955561,9.610428,-2.970891,14.937566,4.577978,4.076268,-13.038529,-71.430603,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
