title:4, start timestamp:1613957002.306169, stop timestamp:1613957048.188176, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s04, channels:75, sampling rate:128, samples:5922      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1613957002.306169,11.000000,0.000000,-27.059591,-4.709158,17.505190,4.084266,8.765514,5.480865,8.036012,-5.657638,4.043198,14.118093,-7.819344,18.198389,-11.381222,-7.795226,-30.748686,-24.470600,-29.078228,-28.823498,-15.284298,-24.981133,-13.041469,-14.194872,-5.237121,-18.617290,11.061958,-8.500746,-16.006212,-0.953612,0.041124,-4.886829,6.896820,21.018080,0.000000,211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.313818,12.000000,0.000000,-23.955608,-0.089064,18.000504,5.618644,2.090082,8.039486,17.771564,-5.651980,3.526334,15.642436,-3.196140,-0.794169,-10.857019,-7.787431,-31.230757,-24.958950,-28.023508,-29.307493,-17.320295,-28.033073,-10.464324,-14.180677,-4.719064,-15.521751,15.666281,-5.415322,-14.964564,-0.952658,0.041082,-0.266557,6.889923,24.586805,0.000000,198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.321567,13.000000,0.000000,-17.264986,-0.601796,17.469683,5.100204,-8.168418,7.518626,11.087127,-5.646328,-0.066936,3.831922,-0.628841,-24.383118,-11.358983,-8.805285,-31.199528,-29.036556,-29.533947,-28.765366,-19.354258,-26.979401,-11.992322,-12.115214,-5.227165,-9.865204,9.496768,-6.435548,-13.923959,-0.951706,0.041041,1.784991,3.293289,21.998116,0.000000,189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.329216,14.000000,0.000000,-9.555414,-3.678117,15.913753,5.095104,-10.211532,4.947005,-1.744473,-5.640682,-0.579689,-4.889859,-1.141033,-19.743351,-11.347624,-11.360581,-28.091404,-32.084442,-28.991592,-29.249420,-22.924646,-23.875498,-21.723919,-10.051817,-5.221938,-6.265595,1.794964,-6.429112,-14.422855,-0.950754,0.041000,-0.268076,3.802816,14.283811,0.000000,146.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.337065,15.000000,0.000000,-11.084320,-1.110336,11.795275,5.602829,-17.380808,-2.750250,-3.281190,-6.147861,-1.091930,-10.013174,-1.139892,6.430239,-11.336277,-14.938965,-16.781261,-24.872871,-18.193369,-27.168890,-22.901722,-15.133674,-34.009888,-6.964842,-1.114152,-6.772150,-3.335036,-5.909863,-14.921253,-0.949803,-0.471861,-1.293449,3.799014,7.602860,0.000000,173.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.344814,16.000000,0.000000,-17.739902,1.454877,9.219377,5.084406,-27.107016,-8.388525,-2.252268,-5.628893,-3.654941,-14.105725,-0.625931,22.321245,-10.812119,-15.949666,-1.892686,-11.001843,-1.252099,-16.372490,-15.186513,-2.298027,-34.488697,-2.855313,2.476706,-7.278198,-2.818881,-5.903953,-7.726844,-1.461674,0.041431,-4.369079,3.795214,6.569616,0.000000,203.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.352663,17.000000,0.000000,-16.696522,-1.110681,8.697336,5.079322,-28.105551,-8.380136,-3.275656,-5.623264,-12.882055,-19.732645,-1.138126,17.683538,-8.750026,-16.959358,4.775874,-2.785714,7.467102,-7.638169,-12.094403,5.396579,-23.172157,2.275747,2.987050,-6.245279,-2.816062,-7.436511,2.024472,-0.947392,-0.471431,-10.518556,3.791419,7.075867,0.000000,191.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.360412,18.000000,0.000000,-10.525979,-3.160852,9.201460,5.074243,-27.051804,-8.371757,-3.272381,-6.130461,-20.561481,-25.353937,-1.136988,4.332522,-3.613070,-15.403937,2.719816,-0.218826,11.562199,-6.092069,-11.056668,10.519387,-7.251550,11.504241,4.522524,-7.264675,-4.351707,-5.377792,5.099371,-0.946444,-0.983780,-5.379832,2.761987,10.145715,0.000000,199.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.368261,19.000000,0.000000,-6.925709,-3.670512,11.756361,5.069168,-27.537573,-5.286461,-3.269109,-3.047408,-17.463997,-21.738840,-1.135851,0.738446,3.057209,-9.234687,7.845301,5.422419,18.730124,-0.957772,6.903107,20.765278,8.140317,21.236326,10.159027,-7.257410,-1.270432,2.319893,4.068630,-1.971139,2.606948,6.933240,5.323328,17.315056,0.000000,210.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1613957002.376010,20.000000,0.000000,-6.405963,-3.666841,13.795887,5.064099,-24.433111,0.872671,-0.701737,1.058204,-10.779865,-12.486332,-1.134715,14.071041,8.182357,-3.584427,16.042583,11.570843,21.275496,3.145750,22.793640,28.949642,18.901407,23.266373,15.789894,1.467796,6.935966,8.471419,4.577382,1.107755,6.706905,7.951948,9.933389,19.349024,0.000000,194.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
