title:03, start timestamp:1614735329.438484, stop timestamp:1614735375.328144, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s16, channels:75, sampling rate:128, samples:5921      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614735329.438484,62.000000,0.000000,1.870263,-28.375204,-310.600555,-13.519782,-32.864849,0.844328,3.879127,4.084193,-105.635063,22.820068,-9.084826,15.272835,7.404184,9.056887,-11.045642,-60.907692,5.774737,2.997962,2.469338,-36.712322,-1.001523,0.084670,12.396995,6.204609,-27.112043,-100.766014,-27.818581,-3.521874,-16.296619,-31.718315,-44.631424,-311.407745,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.446334,63.000000,0.000000,1.355572,-28.346828,-308.238678,-5.813955,-33.344803,0.843484,0.285504,-4.125020,-106.042244,27.925453,-12.152663,6.026793,3.294216,-2.747042,-13.598699,-72.641655,5.768962,-9.312728,-13.943387,-51.034584,-10.231290,0.084585,-3.512839,-5.596467,-49.136215,-102.716530,-32.918968,-8.133737,-17.305964,-33.737881,-43.561150,-301.865570,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.454083,64.000000,0.000000,1.354216,-28.318481,-303.827850,-8.372243,-33.311459,0.329820,-4.330166,-11.813202,-103.372101,37.128296,-10.602049,1.918202,0.726819,-2.231475,-12.559460,-70.517731,6.276014,-9.816236,-13.416623,-53.034828,-8.169777,0.084500,-9.663172,-5.078051,-44.984512,-102.100990,-51.860405,-7.099962,-16.263016,-33.704140,-38.902206,-295.922668,0.000000,202.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.461932,65.000000,0.000000,2.378503,-28.290163,-308.652252,-18.107460,-33.278149,0.842310,-3.813015,-11.288568,-102.755913,24.270657,-11.104268,2.941925,2.264554,0.334859,-17.162285,-71.985672,6.269738,-8.267958,-7.762181,-53.494617,-6.110325,0.597236,-6.576586,-1.996049,-35.708759,-101.486069,-46.680340,-6.580042,-16.759575,-33.157616,-35.273560,-300.754944,0.000000,199.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.469682,66.000000,0.000000,-0.187978,-28.261873,-303.728210,-18.602175,-33.244869,1.354289,-6.373305,-10.251638,-101.627510,31.938694,-13.144445,-1.163581,3.287930,-7.870604,-21.247686,-83.195740,4.212186,-12.875074,-17.498009,-58.569324,-9.693958,-1.454643,-6.570009,-10.199182,-46.442284,-101.897408,-40.992634,-7.599103,-16.229994,-34.150101,-33.699825,-295.838806,0.000000,197.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.477531,67.000000,0.000000,-3.264713,-28.233612,-293.168060,-19.096392,-33.724445,0.327293,-11.495136,-11.779849,-99.987427,46.778549,-16.208223,-5.777802,0.720540,-12.478118,-25.329002,-89.779213,2.156692,-16.451942,-21.583075,-52.869732,-10.709906,-1.966009,-8.614721,-13.265905,-55.626610,-102.821152,-48.643951,-6.565863,-17.239405,-36.167233,-42.384075,-290.414764,0.000000,208.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.485280,68.000000,0.000000,4.430860,-28.205378,-291.849243,-12.410629,-31.639439,1.865427,-1.740052,-6.127043,-97.836151,45.193310,-13.627913,2.945925,3.796742,-0.157947,-21.713930,-89.176613,5.231458,-15.922670,2.028252,-24.611732,0.070035,1.112880,-5.529183,2.644796,-33.006882,-97.077301,-31.159409,-4.508015,-15.170883,-34.079784,-38.239124,-285.508972,0.000000,199.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.492930,69.000000,0.000000,16.221300,-28.177174,-285.403564,6.063320,-26.992414,6.991767,13.646304,4.135494,-90.046013,51.301964,-8.998900,15.763492,15.587817,13.688364,-8.358883,-82.933586,9.841612,-12.317004,24.590326,-1.510198,12.377658,5.214332,6.271218,16.488306,-7.845668,-85.698174,-16.256454,-2.452225,-7.976225,-28.917498,-15.123963,-266.761932,0.000000,205.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.500679,70.000000,0.000000,16.205078,-27.636175,-269.220734,9.647000,-24.914141,6.471955,16.709581,8.746743,-80.725197,50.737839,-7.451440,18.824652,20.700436,14.700317,-1.171037,-69.517319,8.293308,-5.638021,24.052916,-10.739457,10.826818,4.696297,13.957254,15.958997,-11.940387,-80.997093,-37.265839,-1.936952,-4.891326,-29.914221,-9.980634,-259.828491,0.000000,199.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735329.508328,71.000000,0.000000,9.522207,-28.121359,-264.848938,-1.644698,-25.914867,1.337278,14.128769,5.661073,-79.106010,31.199923,-2.315784,17.267365,15.038709,12.634335,-0.657045,-53.550369,5.720912,-0.504178,18.387836,-23.549231,6.713428,3.153139,9.840733,16.455858,-20.646395,-82.967377,-37.741394,-2.960656,-8.476178,-30.909948,-23.303988,-271.363525,0.000000,205.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
