title:01, start timestamp:1617696266.876957, stop timestamp:1617696312.464917, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:20, channels:75, sampling rate:128, samples:5884      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1617696266.876957,97.000000,0.000000,0.874965,1.029422,24.246557,-2.846013,-33.431576,13.799858,-14.016331,-12.218753,-5.702755,-57.862682,1.043506,-16.380358,-44.388042,-11.285343,-52.671993,-36.265930,-19.966448,-40.441875,-62.312542,-44.358318,-65.857353,-27.310478,-7.814140,-28.361319,-37.921177,13.198747,15.789419,11.813956,13.198660,-49.886330,10.861281,-21.236830,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.884806,98.000000,0.000000,-4.254115,-4.099813,18.581284,-4.894449,-40.064812,11.734776,-10.412571,-15.796278,-6.722693,-66.522766,-5.624204,-17.902439,-45.882118,-26.145853,-67.491112,-44.947613,-23.536226,-43.991177,-56.609203,-44.313961,-60.663292,-28.308807,-7.293505,-25.768854,-39.421719,16.262472,17.824911,10.776501,12.672641,-52.400547,7.773497,-34.036106,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.892555,99.000000,0.000000,-10.916528,-10.249558,2.665267,-6.940837,-56.947823,3.005093,-18.607286,-25.524071,-19.536484,-83.892143,-28.182682,-28.653767,-56.605465,-49.709450,-72.039009,-61.312923,-28.128075,-52.665134,-58.603874,-45.295288,-63.679554,-28.280500,-9.850314,-27.794369,-46.048962,4.451337,10.627600,8.201622,12.147147,-56.963531,0.073416,-55.027710,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.900405,100.000000,0.000000,-11.418431,-7.675207,-5.029706,-6.933896,-65.608826,-0.074835,-28.332270,-29.088291,-29.260536,-92.526199,-38.923729,-31.702036,-57.574501,-55.813587,-71.454147,-69.969559,-28.099945,-53.125290,-50.852962,-43.711533,-53.359463,-21.585552,-10.866105,-31.869137,-50.105480,0.344322,12.668254,7.680600,13.160642,-57.932209,-1.977939,-57.536785,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.908154,101.000000,0.000000,-10.381372,-5.103429,-2.973394,-6.926962,-64.517570,0.950881,-19.073168,-25.469460,-27.179995,-89.356750,-33.243782,-23.978025,-46.747696,-45.501362,-68.305771,-54.002151,-22.430820,-39.226009,-31.827751,-29.821667,-36.895847,-10.794736,-5.214213,-20.555218,-50.055374,2.395259,16.245329,8.185740,12.634660,-57.361454,-0.437500,-54.915146,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.916003,102.000000,0.000000,-10.883811,-6.636787,-2.457600,-7.432856,-65.478699,0.949930,-10.336145,-22.879887,-25.101532,-89.780212,-21.928486,-19.851484,-42.085564,-42.378941,-52.340031,-32.922508,-15.741723,-20.212425,-17.436949,-12.355947,-24.038439,-4.630095,0.432027,-2.585944,-50.005318,2.392864,15.716264,8.177554,12.622025,-57.816914,-0.949883,-57.424335,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.923752,103.000000,0.000000,-8.821646,-6.630150,-5.019245,-6.912602,-65.413216,0.436159,-14.428373,-24.395468,-24.050789,-91.228897,-21.906557,-19.831633,-42.043480,-41.823738,-36.903076,-30.325483,-9.059315,-11.987084,-14.342589,-8.241027,-10.681067,-1.035721,0.944415,2.032027,-44.314285,3.928933,19.803112,8.169376,12.609404,-57.246277,-1.461754,-54.802807,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.931601,104.000000,0.000000,-6.761542,-6.110700,-2.962944,-6.905690,-52.527294,0.435723,-14.413945,-23.345432,-19.411354,-83.445358,-22.397472,-15.196417,-35.847588,-25.371660,-35.327709,-27.731056,-5.460512,-13.513559,-14.328247,-10.796889,-2.978078,-0.009045,0.430650,-0.021288,-31.962280,5.976286,23.373053,8.161207,13.109614,-57.189030,-0.947471,-49.619801,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.939350,105.000000,0.000000,-6.241960,-5.591768,3.193865,-7.411604,-37.090149,1.973749,-11.322608,-18.706701,-15.802199,-66.951660,2.240310,-11.591476,-30.683537,-4.833467,-32.215458,-14.369991,-3.916589,-12.474404,-13.288278,-8.221990,-5.026381,-2.573138,-1.621063,1.517195,-26.289291,5.970310,20.785576,8.153046,13.096505,-56.619022,-1.459345,-47.518898,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1617696266.947199,106.000000,0.000000,-6.748538,-3.534894,8.318876,-5.352911,-33.463318,4.023057,-13.875388,-15.098252,-13.222294,-52.012909,19.673967,-12.605526,-30.652853,1.838033,-25.516577,-8.201776,-3.399852,-11.436289,-12.762169,-9.239408,-6.559817,-4.621847,-3.157903,-0.022783,-26.263002,8.528441,19.226330,8.144893,12.570588,-53.998299,-0.432244,-45.420097,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
