title:16, start timestamp:1614944133.033544, stop timestamp:1614944178.902225, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:£ó17, channels:75, sampling rate:128, samples:5922      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1614944133.033544,21.000000,0.000000,0.880632,-2.024609,11.168815,1.526839,19.449682,22.263939,-3.225857,13.597203,-9.723529,3.419569,-31.023354,-17.556395,-55.923508,-94.870911,1.906530,111.714493,-31.803217,-43.771030,-45.872181,-28.280895,-61.944134,-53.095482,-5.635352,1.607849,-1.856818,-3.320223,1.961565,-9.656983,-17.388266,-11.065176,-313.725586,11.779216,0.000000,191.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.041393,22.000000,0.000000,0.879751,-4.586687,7.055081,1.525312,14.814849,20.190392,-3.222631,8.968221,-11.252267,-1.712056,-45.351303,-18.051659,-57.406044,-119.904243,-16.556915,79.295090,-35.361156,-57.060593,-49.928875,-33.893642,-59.830910,-50.991104,-7.168178,-0.445041,-10.060089,-2.804082,4.010885,-9.647326,-17.370876,-13.105392,-319.565704,8.177692,0.000000,201.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.049242,23.000000,0.000000,0.878872,-5.094921,7.048026,1.523787,8.646188,19.657381,-2.193767,5.882330,-11.241014,-1.710344,-47.870056,-17.007965,-55.810177,-125.425369,-11.412153,81.779892,-32.761696,-48.798405,-37.571255,-18.475132,-47.463387,-28.888830,-6.648189,-0.957416,-10.050029,-5.365381,3.494054,-9.637679,-17.353506,-11.553826,-321.297424,7.143874,0.000000,191.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.056991,24.000000,0.000000,0.877993,-5.089826,7.553799,1.522263,7.611900,19.637724,-2.704394,6.902089,-10.716952,0.342648,-31.411928,-14.426855,-44.985138,-102.735840,6.035156,101.698112,-30.677650,-35.929092,-33.431118,-14.354093,-40.749256,-20.654814,-5.615900,-0.443638,-10.039979,-7.411297,3.490560,-9.628042,-17.336153,-10.516631,-319.950470,8.162371,0.000000,189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.064840,25.000000,0.000000,0.877115,-4.571916,7.033424,1.520741,7.604289,19.618086,-2.701689,6.895186,-10.706236,1.367947,-17.534363,-13.386787,-30.581177,-86.735672,11.157327,107.750267,-30.134153,-35.380341,-29.295122,-10.749994,-38.144405,-19.095697,-3.046181,-1.468835,-9.004298,-6.891066,3.487069,-9.618414,-17.318817,-6.403550,-319.630524,7.128568,0.000000,178.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.072589,26.000000,0.000000,0.876238,-5.080164,7.026391,1.519220,9.135145,19.598469,-2.698988,6.375471,-11.208350,1.879399,-16.491188,-13.886221,-28.499313,-81.520729,13.197452,112.770721,-28.565557,-36.370602,-21.573521,5.671012,-30.413952,-6.256088,-2.530315,0.071095,-5.405550,-6.884175,3.483582,-9.608795,-17.301498,-3.833044,-319.823730,7.121439,0.000000,186.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.080438,27.000000,0.000000,0.875361,-6.613545,7.532185,1.517701,15.279857,19.578869,-2.696289,8.420377,-10.171500,9.569827,-13.910594,-13.359514,-26.419533,-68.618690,27.543228,121.375893,-25.972889,-18.385513,-14.372459,15.408931,-23.204050,2.468116,-2.014964,2.635126,-1.810401,-7.390111,3.480099,-9.599187,-17.284197,-4.342031,-318.991089,10.191241,0.000000,169.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.088188,28.000000,0.000000,1.387307,-8.658214,7.524653,1.516183,20.392782,20.072111,-2.180772,10.976060,-5.033124,21.867950,-7.742837,-12.320514,-18.700806,-56.755203,38.797737,128.946823,-24.921274,4.196974,-3.588856,15.393521,-21.129564,2.978469,0.551154,2.632491,3.832435,-4.818618,3.476619,-9.076767,-17.266912,-3.824869,-318.672089,11.719511,0.000000,187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.096036,29.000000,0.000000,1.385919,-8.649556,7.517128,1.514667,19.859568,20.052038,-2.691412,10.965083,-2.463988,22.871723,-8.247915,-13.846655,-19.707745,-57.211269,35.682014,142.151215,-24.896353,8.295341,4.619861,16.403769,-22.134075,1.949849,1.576243,5.706782,9.469628,-3.275338,3.473142,-9.067690,-16.736824,-4.333865,-318.353424,9.143689,0.000000,182.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614944133.103786,30.000000,0.000000,0.871713,-8.640906,7.509611,1.513152,19.326889,17.980705,-2.688720,9.928477,-2.974345,18.746286,-8.752487,-13.832808,-23.790602,-57.666878,35.133514,151.752655,-25.897099,7.774225,3.589600,16.387365,-25.188864,-5.744408,1.574667,10.829280,9.460158,-3.272063,2.956848,-10.084264,-17.745729,-3.816710,-318.035065,7.083263,0.000000,183.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
