title:10, start timestamp:1614735868.961075, stop timestamp:1614735914.465348, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s16, channels:75, sampling rate:128, samples:5870      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614735868.961075,56.000000,0.000000,1.020732,-10.798165,-23.102741,8.637481,5.196162,-3.700197,-2.893072,-2.737839,11.269753,7.727052,-31.578712,-7.279041,-4.438170,-16.201502,-42.786247,-145.019623,6.792861,-21.262802,-42.497871,-59.806965,-17.580544,-5.434649,-17.729439,-3.377100,-35.732365,-8.674197,-20.170216,-11.784702,0.029309,7.706587,-21.118956,-36.599632,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735868.968724,57.000000,0.000000,2.045352,-9.248905,-23.592459,9.654485,6.216607,-1.132394,-0.326077,-4.786384,12.284123,1.052658,-15.649699,7.087212,7.361140,1.250598,-30.948589,-118.207932,8.324530,-6.369745,-33.737427,-47.952286,-15.511680,-1.326651,-13.609145,7.908329,-16.722273,-8.665523,-10.919277,-12.285739,0.542100,-3.583171,-20.585016,-33.486111,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735868.976473,58.000000,0.000000,2.043307,-9.239656,-28.184252,9.132010,5.697570,1.432841,4.802454,-2.217495,11.759019,2.077246,2.827489,15.285254,15.558908,13.557039,-10.404819,-91.935875,10.880308,6.457138,-15.754970,-37.135101,1.939729,4.828522,-2.313485,19.695292,-13.628628,-8.656857,-13.985281,-8.683709,0.541558,3.599899,-20.564430,-34.991085,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735868.984122,59.000000,0.000000,1.528443,-9.743237,-30.720169,8.610057,5.179052,-0.107053,6.848934,-5.292201,11.234439,19.511066,21.286200,14.757147,16.568989,16.107584,1.913278,-77.997787,19.074556,16.707090,12.465913,-21.713350,25.014713,10.464720,2.817034,31.470469,-23.358589,-6.084098,-13.971295,1.581385,0.028196,21.032196,-16.954123,-34.956097,8192.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735868.991871,60.000000,0.000000,2.552556,-9.220674,-22.484322,8.601447,6.199514,-0.106946,5.816444,-2.722806,11.736026,14.363350,35.111069,19.357775,17.065241,22.245323,10.116492,-58.945431,26.234968,24.895512,28.863703,-15.537791,34.220467,11.992716,7.429602,39.131306,-14.104462,-1.975450,-12.418862,8.246470,0.028168,14.344498,-12.834605,-17.998062,8192.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735868.999521,61.000000,0.000000,4.601285,-9.724274,-7.077222,9.105666,9.783058,0.918802,6.323448,3.433763,14.288392,3.066936,33.024673,19.851238,17.560995,29.402565,17.285864,-51.194180,27.234375,25.896257,23.193815,-25.778664,32.134964,11.467903,16.140121,39.092175,-10.500613,-0.435013,-12.406444,5.674121,0.540960,4.586564,-12.821771,-8.236474,8192.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735869.007270,62.000000,0.000000,6.135146,-7.150446,-15.788094,8.583740,9.773274,-0.107758,5.804304,2.917509,15.812565,10.243356,20.171137,11.626258,15.492153,27.834702,13.678834,-66.014778,26.694321,22.280617,14.452672,-32.932373,30.051548,11.969255,14.585519,32.899235,-28.438831,-0.947398,-14.445319,3.104344,0.027599,6.633259,-9.732025,-23.100033,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735869.014919,63.000000,0.000000,8.180292,-1.502270,-33.208202,11.139258,8.225039,0.917991,6.311320,5.991515,15.283932,8.181830,11.945838,8.537708,12.912559,24.217123,8.024129,-77.230820,27.180447,20.719875,11.361296,-32.386620,23.867649,11.957286,6.365805,27.225311,-36.615520,0.079190,-14.430874,3.614060,0.540392,9.703549,-4.081268,-31.794882,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735869.022668,64.000000,0.000000,9.710573,2.088976,-23.944225,19.333248,12.319379,2.968355,11.946034,18.293215,15.268648,-0.031480,3.215944,10.580453,12.386826,21.115982,9.041746,-80.743332,26.640446,21.211975,2.631986,-40.559361,16.664295,11.432508,5.846619,25.659624,-27.860956,-0.433709,-9.801059,3.097626,2.591133,18.924614,-4.590007,-19.968214,0.000000,202.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614735869.030317,65.000000,0.000000,9.188043,2.086887,-16.740793,24.954941,17.948086,4.503848,17.575115,23.403128,16.279020,7.148039,-9.607785,10.057052,12.887259,14.428200,0.827576,-96.560020,26.613804,12.472816,-10.703979,-54.364956,13.570707,11.421076,6.353593,26.146786,-26.294634,-0.946096,-11.842540,4.632990,4.639824,21.982613,-5.098238,-13.281579,0.000000,193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
