title:28, start timestamp:1614737977.752520, stop timestamp:1614738023.819487, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s16, channels:75, sampling rate:128, samples:5943      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614737977.752520,66.000000,0.000000,0.989271,-0.231780,-10.512538,0.705240,-4.287883,-0.837206,-3.713712,-7.647236,-9.994266,-6.908908,2.700185,5.006411,1.758944,3.544270,2.686883,-14.736519,-1.638784,-2.671942,4.859992,-2.286830,1.680830,-3.776593,5.251827,1.607991,0.624958,-2.524785,-35.223503,-1.457568,-0.693841,-9.567520,-5.800905,-8.181857,0.000000,180.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.760169,67.000000,0.000000,1.501102,-0.231548,-10.502025,1.217355,-3.257954,0.702093,-4.735640,-11.742153,-6.907349,-3.312256,0.133382,3.462943,-2.345379,1.489444,2.171375,-23.439732,-2.149966,-5.746193,-3.349997,-11.515312,-0.372133,-3.772816,4.733755,0.067921,-10.144897,-3.547901,-39.290844,-3.507393,-0.693147,-8.532311,-6.820745,-16.378803,0.000000,193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.767917,68.000000,0.000000,1.499601,-0.231316,-9.978703,1.216138,-3.767517,2.752673,-3.705263,-7.627847,-3.310698,-4.334584,0.133249,3.459480,-2.855854,1.487954,2.682024,-27.518856,-1.634995,-5.740447,-3.346647,-10.478156,-5.499966,-3.769043,2.164918,-0.444967,-18.852701,1.071031,-31.046423,-3.503886,-0.692454,-6.472497,-5.275463,-14.823963,0.000000,197.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.775566,69.000000,0.000000,0.985281,-0.231085,-10.481544,-0.323540,-3.763749,2.749920,-3.701557,-5.056116,-5.358669,3.362058,0.645936,3.968841,-1.827358,1.999287,2.679342,-26.465694,-1.120540,-5.221886,-2.317659,-10.467678,-9.597031,-3.765275,0.624292,0.068299,-14.731285,4.146883,-32.553837,-3.500381,-0.691761,-4.927564,-2.706085,-9.168114,0.000000,199.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.783415,70.000000,0.000000,1.497116,-0.230854,-9.958242,-2.887319,-3.759985,2.234350,-1.646574,-6.076701,-6.891772,7.461260,0.132470,3.964872,-2.338351,1.484467,1.651022,-26.439230,-2.145060,-7.780766,-3.340982,-14.559774,-10.100254,-3.761509,1.136488,0.068230,-16.767836,3.117095,-43.803337,-4.009702,-0.691070,-5.435456,-4.241840,-8.133305,0.000000,201.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.791164,71.000000,0.000000,3.034081,-0.230623,-9.948284,-2.371611,-3.756226,2.744936,0.406355,4.698606,-6.372060,-16.135944,0.645158,3.448086,-2.336012,1.482983,2.675012,-26.925611,-0.091633,-8.798627,-3.337641,-15.058035,-9.064512,-3.757748,1.135352,-0.444658,-22.392094,3.113978,-27.862097,-2.467230,-0.690379,-5.430021,-5.776060,-8.637992,0.000000,200.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.799013,72.000000,0.000000,5.082329,-0.230393,-13.015259,-3.394881,-2.726828,2.742191,0.405948,12.386215,-5.852867,-28.940321,0.131692,3.444638,-2.333676,2.507141,2.672337,-26.385864,5.036664,-6.738546,-2.308663,-14.017336,-6.491345,-3.241169,1.134216,0.068607,-14.164573,3.623685,-1.167568,0.099339,-0.689688,-4.911770,-3.206182,-8.116533,0.000000,178.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.806762,73.000000,0.000000,5.590067,-0.230162,-17.617628,-8.519691,-5.801024,2.739449,-0.107278,-2.497966,-6.359835,-10.449843,-6.535106,3.954014,-3.869804,-1.085110,-2.971361,-26.359478,6.057268,-7.244628,-3.844815,-14.516139,-8.023315,-3.750749,1.133082,0.068538,-1.842716,3.107241,-12.448452,0.612061,-0.688999,-5.419679,-2.690155,-7.595596,0.000000,178.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.814610,74.000000,0.000000,3.533195,-0.229932,-18.112831,-11.075274,-10.410608,2.736709,-2.158453,-14.290339,-6.353475,-5.824008,-11.143955,-0.152504,-5.917216,-7.237871,-9.122236,-26.333120,1.435826,-10.314306,-6.405073,-14.501623,-12.117856,-5.285460,1.131949,-1.982813,4.825793,3.104134,-39.615490,0.098628,-0.688310,-5.414259,-2.687465,-8.100821,0.000000,188.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737977.822359,75.000000,0.000000,0.452739,-0.229702,-18.094719,-10.038557,-11.425838,2.733973,-4.207576,-9.147844,-6.347121,-15.561774,-11.132812,-6.306198,-9.501042,-9.794736,-9.113113,-26.819607,-2.155353,-9.278351,-6.398668,-14.487122,-13.131380,-7.331456,1.130817,-3.519291,4.820967,3.101029,-34.447670,0.611350,-0.687621,-5.408845,2.443428,-8.092720,0.000000,181.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
