title:26, start timestamp:1614737824.075466, stop timestamp:1614737869.731046, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s16, channels:75, sampling rate:128, samples:5897      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614737824.075466,71.000000,0.000000,-7.047082,-8.417968,-43.785393,50.629009,13.931517,-3.137250,-6.578878,23.175102,4.950607,8.200563,-16.553379,6.367788,4.345369,2.413885,3.280362,-52.263927,-1.620268,18.291746,-19.744558,-42.806961,10.223825,13.934229,13.450686,-5.774935,-18.828093,-41.557999,-23.161455,11.531762,-3.086727,-26.687155,-50.732666,-76.686172,0.000000,201.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.083315,72.000000,0.000000,-6.014394,-8.922370,-49.895454,49.552738,13.917585,-2.621292,5.735393,23.151926,5.458477,9.218004,-16.024006,9.951163,5.879485,4.975574,4.815543,-53.237305,-1.105827,18.273455,-28.442764,-52.507744,10.213602,9.817730,11.385954,-4.743519,-30.091316,-41.516441,-32.881882,9.981769,-3.083640,-26.660467,-50.681934,-77.122307,0.000000,189.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.091065,73.000000,0.000000,-3.444277,-8.913447,-49.332741,49.503185,13.903667,-0.567389,10.857862,26.205698,5.453019,6.644683,-11.392597,15.069418,8.437708,13.175727,5.323548,-51.132786,-0.591901,13.126975,-37.645088,-66.814209,1.485439,9.295092,7.272004,-14.482366,-33.650970,-41.474926,-34.900284,4.330761,-2.567736,-27.659449,-49.605614,-74.993896,0.000000,178.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.098714,74.000000,0.000000,-2.928013,-8.391714,-49.283405,49.966503,13.889764,1.484460,1.616236,25.666672,5.447566,6.638039,-17.022230,13.515886,7.916450,10.085628,0.190020,-63.902164,-4.693873,-6.373332,-57.094624,-93.926888,-17.490404,-1.483434,-2.478858,-41.134548,-29.001934,-41.433453,-57.429485,-7.468441,-3.077989,-27.118969,-51.607288,-79.534294,0.000000,194.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.106463,75.000000,0.000000,-5.489187,-9.408963,-52.823868,49.403717,13.875875,0.970156,-4.539227,23.076902,5.442118,6.631401,-33.928284,4.784422,-3.373518,-8.385997,-16.220427,-87.428009,-11.355845,-25.854137,-81.140091,-115.371422,-30.806248,-15.328104,-21.450739,-63.144699,-37.178059,-41.392017,-59.936157,-18.743023,-3.074911,-26.066208,-61.812092,-91.249626,0.000000,190.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.114112,76.000000,0.000000,-6.509339,-11.963656,-54.309505,48.841492,13.349178,0.969185,-3.509046,22.028185,5.436676,0.983743,-44.150768,-0.348567,-12.088093,-20.172482,-27.486258,-97.084167,-13.395772,-32.494949,-90.802544,-121.409897,-32.313904,-19.415340,-35.788261,-68.209755,-50.474216,-41.350624,-31.671095,-24.365307,-3.071836,-30.142706,-70.981049,-94.748123,0.000000,195.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.121961,77.000000,0.000000,-4.451548,-12.977334,-50.665451,49.305470,13.848649,0.968216,-3.505537,22.518976,5.431239,-2.094163,-44.106617,-0.348219,-7.460620,-19.126669,-26.945951,-95.961441,-12.869555,-30.411173,-88.660461,-115.647461,-31.255949,-17.857464,-37.290936,-61.987701,-44.782715,-41.309277,-29.588140,-19.725557,-3.068764,-33.702309,-64.756218,-88.499527,0.000000,209.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.129710,78.000000,0.000000,-2.908634,-12.451536,-44.973759,49.256165,13.834801,0.967248,-4.014853,23.009277,5.425808,-0.553608,-43.549690,-1.373512,-3.863416,-20.646004,-27.944647,-98.942406,-13.369507,-26.278198,-81.905128,-93.993347,-25.583666,-10.147299,-35.715183,-50.130844,-31.404598,-41.267967,-42.379066,-6.885318,-3.065695,-27.001938,-54.947876,-86.359749,0.000000,196.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.137459,79.000000,0.000000,-3.418546,-12.439085,-46.467247,48.181267,13.308146,0.966281,-5.036479,21.960629,5.420382,1.498228,-36.326653,-0.859318,-4.885194,-19.599716,-25.352598,-94.740898,-11.817676,-12.918586,-65.925789,-64.155769,-5.558083,4.221823,-29.012800,-29.055071,-26.757811,-41.226696,-21.311045,3.890798,-3.062630,-19.282629,-54.380108,-88.324669,0.000000,190.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614737824.145108,80.000000,0.000000,-3.415128,-12.426645,-48.984882,51.722832,13.807657,0.452494,-3.492980,21.938667,4.902141,3.035191,-16.803146,3.244106,2.811999,-3.169860,-11.481092,-72.594879,-6.677653,6.581512,-39.193199,-43.065968,16.498756,9.858627,-5.906865,-8.513195,-15.449000,-41.185471,0.761548,8.502292,-3.059567,-18.750526,-51.761623,-83.108139,0.000000,213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
