title:14, start timestamp:1614736176.417053, stop timestamp:1614736222.376641, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s16, channels:75, sampling rate:128, samples:5930      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614736176.417053,52.000000,0.000000,6.113975,-4.820659,-47.703716,-4.546013,-0.505660,4.601797,-2.449292,-5.127292,-4.221983,19.758625,-9.447589,-6.121713,-4.757936,-7.574045,-29.982288,-91.634911,-3.291966,-1.157625,-35.927147,-48.470123,4.312730,0.371547,-0.289510,3.189381,7.172348,-4.002501,-36.457310,6.527174,1.000815,-2.176292,7.230838,-41.342594,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.424702,53.000000,0.000000,6.107861,-5.841479,-50.220112,-8.131210,-4.094898,4.597195,-4.498125,-5.122165,-3.704941,17.687584,-7.899680,-7.654053,-7.317280,-8.079291,-24.824100,-82.825325,-0.724571,-2.182109,-32.301479,-44.831909,4.821238,-2.192927,-1.314861,3.699012,13.319021,-5.024139,-34.369572,6.520646,-0.025827,-2.174115,5.685146,-45.916637,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.432451,54.000000,0.000000,6.101753,-4.809997,-49.144253,-4.533336,-4.090803,5.105419,-5.006447,-5.117043,-3.701236,19.208359,-1.737934,-8.159220,-6.797143,-8.584033,-16.081327,-67.357887,-2.262308,0.896997,-27.653791,-36.069126,3.790775,-2.190734,-1.313546,2.669672,16.382626,-1.429371,-32.796738,7.026946,0.999840,-2.684762,6.705101,-31.511747,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.440100,55.000000,0.000000,6.095651,-5.318007,-50.120750,-3.503161,-3.573891,5.100313,-4.488620,-5.111926,-4.723176,21.753252,1.853548,-8.151060,-7.303166,-8.575449,-13.501144,-60.111038,-2.772866,7.562767,-19.933830,-32.956135,3.786984,-2.188543,0.226229,2.154182,14.314960,0.110520,-32.251122,6.507099,0.486020,-2.682077,8.749679,-22.762287,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.447849,56.000000,0.000000,6.089555,-5.825510,-50.070629,-4.525300,-4.083138,2.531110,-4.996952,-5.106814,-7.282555,24.808422,-1.225229,-9.168550,-6.783042,-9.079694,-14.000463,-62.615032,-2.257273,4.991101,-23.503641,-41.128307,1.731915,-3.211996,1.251643,-0.412075,8.146800,-3.992155,-33.757332,6.500592,-0.027287,-2.166574,6.176826,-39.662601,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.455498,57.000000,0.000000,6.083466,-5.306864,-48.994915,-4.520774,-4.079055,1.502938,-4.479135,-5.101707,-8.300914,26.322075,-2.762465,-7.620920,-2.160874,-8.557794,-13.473642,-64.090874,-2.767836,-2.706198,-32.710907,-46.215385,-2.372381,-2.695963,-0.288070,-1.950124,0.446345,-12.706112,-33.723576,5.981270,0.485561,-3.702869,0.016803,-61.161400,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.463247,58.000000,0.000000,6.077382,-5.301557,-57.663872,-4.003433,-3.562155,3.552717,-1.910553,-5.096605,-7.779792,20.654728,-1.734062,-2.485094,1.431030,-8.549236,-19.101194,-67.616531,-1.226607,-3.216312,-34.729477,-45.143528,-4.421290,-2.180447,-1.826243,-2.460994,-8.272050,-16.795969,-32.664211,6.488110,0.485075,-5.750449,-2.547316,-63.664341,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.470897,59.000000,0.000000,6.071305,-5.296255,-74.016464,-3.999429,-3.558593,5.087626,-0.370181,-5.091509,-7.772012,10.890484,-2.757969,-0.431327,0.403958,-9.053507,-25.748760,-74.728401,2.877184,-2.187455,-33.669106,-50.226589,-4.929689,-3.203907,-1.311596,-2.458534,-10.315060,-16.266354,-41.349495,6.481622,0.484590,-4.719057,-2.031948,-61.549397,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.478746,60.000000,0.000000,6.065234,-5.290959,-77.019371,-4.508250,-3.555035,4.569718,-0.882631,-5.086417,-7.764240,11.905234,-1.216749,-0.943716,0.403554,-8.018813,-25.210192,-73.628029,9.028152,-3.210908,-30.558514,-47.612259,-0.309375,-1.149421,-2.335926,4.723412,4.054229,-15.737267,-49.513275,5.962319,0.484106,-2.150235,-2.029916,-65.077591,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1614736176.486495,61.000000,0.000000,6.571989,-5.285668,-62.583374,-2.965281,-3.551480,4.565148,-0.881748,-5.081331,-7.756476,20.098457,5.963955,-0.942772,3.480074,-4.421050,-22.108057,-66.374916,15.685791,1.407687,-17.194622,-25.000546,13.537088,9.108138,0.743333,17.539202,21.998894,-12.131785,-35.617607,6.981998,0.483621,-2.148085,-2.027886,-56.807384,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
