title:1, start timestamp:1614046065.504807, stop timestamp:1614046111.300974, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s06, channels:75, sampling rate:128, samples:5911      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1614046065.504807,90.000000,0.000000,-1.407889,-6.302638,-121.872162,-23.332108,-0.552917,6.119544,2.507711,-1.714403,-4.511007,3.288054,11.067486,-15.882784,0.379883,-54.844604,9.878579,62.922970,-6.486342,40.921207,156.291229,-74.183426,-24.806051,6.087334,-4.764615,3.731469,7.020614,-2.425106,-2.491559,-1.045600,-5.089759,8.239089,-1.303141,-21.108465,0.000000,204.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.512456,91.000000,0.000000,-1.406481,-6.296336,-120.211830,-22.795954,-5.680570,4.574963,2.505204,-1.712688,-5.019317,4.823227,4.902572,-17.405363,0.379503,-36.841042,12.432803,76.193382,-0.326009,51.649517,159.211868,-73.083603,-19.653040,8.645350,-0.657286,7.317481,6.500773,-4.473963,-1.976247,-2.583016,-6.623131,7.718030,-5.404401,-23.138639,0.000000,213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.520205,92.000000,0.000000,-1.405074,-6.290039,-122.142899,-23.798800,-7.213351,3.544747,2.502698,-6.326360,-4.501477,-10.566212,3.359208,-20.464880,-0.133697,-43.983688,14.984472,99.194107,0.699958,72.623505,171.873169,-74.548981,-24.761593,7.611063,-1.682270,8.848625,5.981452,-9.084873,-2.999912,-10.785562,-9.693431,1.043645,-7.450279,-26.192423,0.000000,201.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.527854,93.000000,0.000000,-1.403669,-6.283749,-119.456650,-21.210897,-6.180496,4.054022,2.500196,-8.884136,-4.496975,-13.119748,5.407131,-23.521339,0.379258,-50.093552,12.918206,108.838501,-2.377665,79.217552,183.496170,-73.961609,-26.788113,7.090631,-1.167767,4.737212,5.462649,-17.280916,-5.561015,-11.287597,-10.196558,-4.085604,-5.391547,-24.627769,0.000000,160.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.535603,94.000000,0.000000,-1.402266,-6.277465,-112.670532,-19.651226,-6.174316,4.049968,3.010516,-6.311150,-4.492478,9.970295,11.555570,-7.087561,3.968622,-34.658840,15.469390,103.088638,0.701635,79.138336,184.851135,-68.246628,-23.171581,10.160464,8.576990,-0.395730,9.046930,-20.853380,-6.581095,-3.071181,-8.135079,-1.004595,-4.873335,-24.090321,0.000000,201.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.543252,95.000000,0.000000,-1.400863,-5.758368,-115.121964,-22.708498,-6.168141,5.071559,3.007506,-5.279198,-3.975166,23.806479,20.774784,10.355424,7.041576,-25.393414,23.659050,105.549652,5.316319,83.674583,175.435516,-71.255302,-28.276615,8.099022,11.645336,5.758512,16.730190,-18.781244,-6.061693,-2.555289,-9.152586,0.534871,-6.919744,-24.066231,0.000000,209.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.551001,96.000000,0.000000,-1.399463,-6.265429,-112.955559,-22.685789,-6.674794,4.040847,2.491678,-4.761098,-2.432729,17.116005,23.830931,10.345068,8.572996,-36.650070,19.020006,103.392822,5.311002,68.719109,142.952377,-96.312248,-51.325260,-4.729590,0.351640,12.932240,18.251923,-14.659899,-6.055631,-6.142478,-10.169074,-0.491305,-1.784619,-17.888317,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.558651,97.000000,0.000000,-1.398063,-6.259164,-95.919525,-11.381052,-6.155298,4.036806,3.514827,-1.679414,0.133806,14.021966,22.781460,13.411647,7.025962,-53.536499,4.642011,77.135582,3.254409,36.342701,110.501740,-119.292862,-76.402138,-19.083836,-6.315378,1.124436,16.182388,-7.978572,-6.049576,-2.546591,-2.466597,7.201494,12.576140,-5.049917,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.566500,98.000000,0.000000,-1.396665,-5.227264,-90.182579,-3.677363,-5.636322,8.648154,1.972851,-3.216196,-0.379148,15.033586,17.117653,9.295671,-1.699013,-62.713730,0.021984,52.443062,-0.851410,18.357639,99.622009,-125.327415,-81.453941,-24.192957,-4.770601,-16.312586,19.243130,-2.842388,-6.043526,-1.005583,5.740997,16.937883,19.230230,4.698723,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614046065.574249,99.000000,0.000000,-1.395268,-8.298960,-108.553932,-10.340352,-10.246071,4.536942,-4.182969,-12.443748,-7.045435,1.172398,4.280022,-13.277727,-11.953724,-65.727943,3.098886,51.364979,-2.901840,23.467485,117.983925,-124.176445,-76.244286,-21.091841,-4.765831,-20.911657,12.044399,-5.916469,-6.037483,-6.645603,-1.444231,12.818380,8.954591,-4.023925,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
