title:28, start timestamp:1614491006.962059, stop timestamp:1614491053.077138, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s14, channels:75, sampling rate:128, samples:5952      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall
1614491006.962059,74.000000,0.000000,-15.886709,0.937781,-1.267167,0.251669,-12.887550,-10.887420,-13.393276,-6.990587,-6.357886,-19.449772,-19.147184,-13.407634,-17.806381,-15.101546,-15.358064,5.296737,-17.143841,4.758852,-4.711156,-21.493233,-28.573549,-24.268572,-17.662556,-40.343258,-3.305753,-8.415743,14.206031,13.161679,-14.399684,18.560356,-12.261503,-6.824578,0.000000,163.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491006.969908,75.000000,0.000000,-15.870823,-0.601618,-13.573592,0.764238,-12.874662,-9.850891,-12.867062,-9.034879,-1.736144,-21.481604,-39.128036,-20.060892,-20.865498,-25.342855,-29.188860,-4.964971,-17.639517,-2.938214,-10.860291,-27.112764,-31.621899,-4.244303,-17.644894,-41.841377,-2.789627,-9.945788,18.294390,11.097236,-14.385284,18.541796,-11.223600,-7.843395,0.000000,191.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491006.977657,76.000000,0.000000,-15.854952,-1.626658,-5.354890,0.250653,-12.861788,-9.841041,-13.367016,-8.000202,-2.760049,-17.870378,-35.499165,-16.451088,-16.742067,-27.368793,-31.723772,-12.652313,-17.621878,-4.473737,-12.387893,-28.624113,-26.974892,18.836864,-18.140068,-32.568768,-3.299658,-9.423022,28.532505,11.086139,-13.345258,18.010435,-11.212377,-3.732987,0.000000,188.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491006.985506,77.000000,0.000000,-15.839097,0.939072,9.009439,2.301684,-12.848926,-10.344020,-13.353648,-5.428100,-4.295750,-17.339687,-11.873922,-10.793612,-12.109941,-20.161938,-29.640768,-4.947353,-15.552974,4.248685,-2.119094,-17.826260,-19.768431,33.689823,-17.609108,-17.664404,-2.270717,-8.900779,39.786022,11.075052,-10.254990,18.505245,-8.637062,1.398951,0.000000,193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491006.993255,78.000000,0.000000,-15.823257,0.425312,9.513250,-1.803182,-12.836077,-10.333675,-12.827475,-4.909851,-4.291454,-16.809528,-5.195382,-12.321280,-11.585011,-19.116135,-32.175228,-1.352662,-13.998960,7.321360,6.088153,-7.552022,-16.671740,27.502287,-14.514576,-10.467252,-3.294088,-9.917519,44.361622,12.602439,-7.680632,18.486738,-7.089963,-4.243474,0.000000,196.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491007.001104,79.000000,0.000000,-15.807434,-1.626395,-4.342417,-10.519327,-12.823241,-10.323342,-13.840288,-5.417762,-5.312804,-14.228616,-12.369674,-11.796138,-12.086246,-20.635481,-30.604591,-8.017976,-11.420858,4.237115,6.594885,-10.108573,-15.116606,2.859399,-13.474421,-13.020887,-3.290794,-9.907601,45.342903,17.205221,-6.647310,17.955431,-8.621335,-11.418717,0.000000,150.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491007.008853,80.000000,0.000000,-15.791627,0.426513,-15.107306,-4.354961,-12.810418,-10.313019,-13.313627,-3.873883,-2.743389,-12.675925,0.463208,-3.579214,-10.022878,-7.794332,-12.112449,1.220811,-8.332514,16.540569,14.280599,-2.918977,-5.357899,-12.015255,-14.486587,-12.495046,4.917625,-9.384873,49.912945,19.752119,-6.640663,17.937477,-7.074252,-2.176529,0.000000,183.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491007.016702,81.000000,0.000000,-15.775835,-0.086734,-15.092198,7.957086,-12.797607,-10.302706,-8.172109,-0.793086,1.874739,-9.586327,20.462746,3.091032,-2.320548,12.726283,12.002228,26.347795,-5.247259,37.549671,19.907343,12.981378,2.339767,-19.695547,-9.343895,-7.867167,12.092195,-10.913950,53.452774,18.706726,-7.146843,18.432360,-4.503075,8.082058,0.000000,185.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491007.024451,82.000000,0.000000,-15.760059,-4.702032,-4.820696,1.282462,-12.784810,-10.292403,-5.599833,-1.305113,-3.255341,-5.986996,15.314077,4.113582,0.245876,16.816120,17.631250,33.500935,-4.216370,36.999302,11.682308,6.814550,-5.867702,-36.598930,0.409038,-8.884940,7.464718,-12.954318,53.399323,18.688019,-6.626876,15.337004,-12.703700,1.407309,0.000000,194.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1614491007.032300,83.000000,0.000000,-15.744300,-6.235791,8.004638,-13.590615,-12.772025,-10.282110,-7.645516,-7.457654,-12.482855,-8.545112,-6.239698,3.596648,-7.446678,5.004433,7.870030,19.108459,-9.853179,20.552044,3.465497,-13.705085,-19.707987,-32.972588,-0.617012,-21.696568,0.790587,-13.967005,51.807461,19.182152,-7.645890,10.706283,-22.947407,-6.799227,0.000000,165.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
