title:6, start timestamp:1614038774.889156, stop timestamp:1614038820.700972, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s05, channels:75, sampling rate:128, samples:5913      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1614038774.889156,123.000000,0.000000,7.365041,-51.981613,20.257633,18.575655,5.739111,13.179583,14.452530,6.414384,-1.661849,-5.847962,-8.353190,-1.346441,-12.468584,-25.612688,-20.592710,-12.527254,-0.135724,12.534935,9.607466,8.275400,-2.892223,-0.532652,8.055524,-5.135084,-1.862369,2.373500,6.396223,7.029655,13.354201,10.675893,15.173485,3.284674,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.896806,124.000000,0.000000,6.844855,-52.955273,17.160452,13.428873,6.246192,13.679223,14.438077,6.407970,-1.660187,-6.354935,-8.344837,-1.345094,-11.943295,-23.022974,-20.059298,-9.437804,-1.674050,13.548041,9.597858,6.215842,-3.914972,-3.096222,4.457725,-5.129949,-3.398968,-0.192976,1.774442,3.432881,12.315206,10.152397,14.645491,1.742928,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.904555,125.000000,0.000000,7.350831,-58.543343,17.143291,9.825701,4.188664,11.101441,14.936460,5.375921,-1.658527,-5.835759,-7.823672,-1.343749,-11.931352,-18.384565,-19.526417,-8.402725,-6.287760,13.021673,7.024158,-1.482681,-9.552082,-5.144408,0.350703,-5.637640,-8.010954,-7.885091,-1.304256,-4.262859,9.225967,3.475578,10.015461,0.202724,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.912204,126.000000,0.000000,7.343480,-53.869415,15.074866,8.790235,2.646014,6.474955,14.408703,6.909007,-1.656868,-5.829924,-8.328669,-1.342406,-12.432240,-11.186694,-20.019712,-4.291758,-8.845575,13.008652,2.914570,-7.635045,-10.568172,-4.626443,-0.162468,-12.298669,-3.900379,-9.928488,-0.277311,1.382429,9.729562,-0.630462,7.441342,0.715341,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.919954,127.000000,0.000000,7.848957,-42.020672,14.034150,9.294265,2.643368,5.442839,14.394294,9.466200,-1.655211,-5.824093,-8.320340,-1.341063,-11.906988,-2.970379,-19.999691,-1.723364,-8.323909,12.995643,-0.165268,-7.627409,-4.916577,-4.621817,0.350515,-16.901754,3.795829,-4.790354,0.748608,11.637457,12.283935,0.395810,12.049286,0.714626,8064.000000,0.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.927603,0.000000,0.000000,7.328288,-39.414551,12.481655,8.772150,1.615083,5.950217,14.379900,7.918272,-1.653556,-6.331090,-8.312019,-1.339722,-11.895081,-1.941768,-21.518154,-3.772923,-9.854047,12.469827,-1.703564,-7.106962,-8.501405,-7.181297,0.350164,-13.807930,-2.874634,-2.734282,-1.816243,10.600179,12.784472,-0.117407,14.088518,0.713911,0.000000,199.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.935352,1.000000,0.000000,6.295318,-41.426418,9.392250,9.276198,-0.437814,5.944267,14.365520,2.782149,-1.651903,-5.811938,-8.303707,-1.338382,-12.908827,-4.503928,-23.547918,-3.256329,-12.408296,12.457356,-2.727502,-7.612675,-16.185211,-8.199758,-0.163006,-13.281301,-13.640989,-5.808471,-4.891350,6.487014,13.284508,-0.630110,10.997507,0.713198,0.000000,202.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.943002,2.000000,0.000000,7.827484,-40.872169,5.793114,9.779742,-1.463017,6.451143,14.351154,1.753726,-1.650251,-6.831768,-8.295403,-1.337044,-11.870276,-7.063527,-24.037189,-8.894098,-12.395887,11.932078,-1.699133,-7.605062,-13.604923,-7.678737,0.349977,-16.344942,-13.627349,-6.315483,-3.347997,7.506168,13.271223,0.396161,10.986509,0.199664,0.000000,216.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.950751,3.000000,0.000000,6.281195,-39.805656,0.146295,7.718681,-5.051298,3.880589,14.336802,1.239152,-1.648600,-10.927500,-8.287108,-1.335707,-11.858407,-15.261592,-24.013153,-29.398026,-11.870670,7.817583,-0.158972,-7.084637,-11.540036,-7.158238,0.862448,-16.841419,-15.665004,-5.283526,-5.395931,6.985841,7.104106,-2.168337,10.462703,-2.877459,0.000000,179.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
1614038774.958400,4.000000,0.000000,-2.955855,-40.278671,-0.366671,6.172501,-9.148810,-0.738676,14.322466,-1.326190,-1.646952,-13.993495,-8.278821,-1.334371,-16.974752,-23.964279,-23.989140,-40.137859,-11.858800,0.630278,-12.466506,-7.077552,-17.682343,-9.715182,-0.676876,-16.824577,-21.290363,-5.791063,-17.185408,2.363471,1.455976,-6.781554,4.298394,-8.002787,0.000000,203.000000,4.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664
