title:32, start timestamp:1615774018.277491, stop timestamp:1615774064.872813, headset type:EPOCFLEX, headset serial:F00001ED, headset firmware:f12, subject name:s19, channels:75, sampling rate:128, samples:6014      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.AF3,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO3,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO4,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.AF4,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.AF3,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO3,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO4,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.AF4,CQ.Fp2,CQ.Overall
1615774018.277491,84.000000,0.000000,-1.055889,1.211695,9.230965,19.623114,36.855453,16.157328,2.734863,16.011213,-77.749840,-9.212488,7.286668,2.666968,-11.393551,-1.022924,1.101052,12.034386,-5.232746,8.187584,6.088658,-6.610908,-10.720164,-6.810350,-3.915117,-11.854673,-31.532242,-19.111847,-7.936503,-10.089820,-16.140209,-73.255135,-2.660428,-34.465668,0.000000,190.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336
1615774018.285340,85.000000,0.000000,-1.567653,-2.892081,4.093528,17.039389,33.741676,16.141171,3.244949,14.969562,-77.672089,-8.177635,-5.541132,2.151480,-12.407799,-1.021901,-0.951331,10.996710,-6.253154,6.128114,6.595390,-8.142758,-11.222264,-6.290720,-5.962483,-14.919743,-31.500710,-27.297863,-7.928567,-11.618192,-21.765095,-71.643417,-3.170588,-37.508125,0.000000,193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336
1615774018.293089,86.000000,0.000000,-2.078906,-6.991753,-2.577232,14.971066,28.579729,15.612209,3.241704,13.928950,-78.620056,-8.169457,-1.433027,2.662149,-13.421032,-0.508059,-3.514482,10.985713,-6.759721,4.070704,1.973410,-8.647436,-16.852068,-7.310070,-8.520623,-22.084311,-31.982029,-34.962872,-7.920639,-10.068112,-23.281790,-73.623062,-3.680238,-39.521900,0.000000,182.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336
1615774018.300938,87.000000,0.000000,-1.051186,-6.984761,1.527909,14.443275,28.551149,16.109417,4.776924,15.966304,-78.028618,-11.238211,9.337637,3.172308,-10.843509,-2.046012,-5.049429,12.000369,-5.727320,2.528172,-7.772153,-10.690071,-22.989061,-9.866862,-10.050565,-25.139149,-42.719276,-31.850988,-7.912718,-7.493941,-21.720047,-73.549438,-3.163738,-38.969559,0.000000,173.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.308687,88.000000,0.000000,-2.588596,-6.464955,2.552022,9.813447,28.009777,16.093307,-0.356059,10.309312,-78.463409,-11.739794,-10.671700,-1.446249,-14.935229,-6.659351,-8.121303,7.885804,-7.772875,0.987182,-10.328484,-12.217843,-22.966072,-10.369816,-12.091796,-24.088367,-45.753483,-34.896061,-7.904805,-10.563371,-24.262430,-67.322044,-3.160574,-38.930588,0.000000,203.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.316536,89.000000,0.000000,-8.227034,-7.484131,3.062291,6.726711,25.417664,16.077215,-7.535190,-1.495869,-77.872124,-5.574207,-32.199490,-8.111469,-25.689524,-8.703974,-11.702925,2.749713,-9.303564,-0.039446,-5.702771,-12.205625,-22.430286,-9.846625,-12.592525,-23.551460,-30.835934,-38.963726,-7.896900,-13.116910,-19.109962,-60.588051,-1.618952,-35.814735,0.000000,229.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.324285,90.000000,0.000000,-8.731627,-5.425365,10.238716,7.745625,27.443529,16.061138,-2.912270,-4.571297,-76.768616,-6.081454,-13.705752,-10.154640,-25.151014,-8.182449,-10.152761,10.439271,-10.319901,0.473414,-5.697068,-12.706240,-22.407856,-11.375240,-12.067112,-25.066370,-24.651251,-18.924765,-7.889003,-9.001228,-6.783160,-61.040283,0.433949,-31.676355,0.000000,193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.332134,91.000000,0.000000,-3.081870,-0.804555,14.843862,6.712238,28.954546,16.045076,4.270130,1.587121,-78.743126,-8.639475,10.410518,-7.067563,-11.792530,-8.174267,-2.963121,26.326267,-9.283940,0.472940,-4.152909,-11.667892,-20.846987,-9.312583,-12.055044,-24.528482,-30.780447,-0.444301,-7.881114,-5.402484,-3.186633,-59.440784,0.433515,-31.131859,0.000000,195.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.339883,92.000000,0.000000,-1.027506,1.247531,13.803377,8.756808,28.412771,16.029032,3.753039,4.149636,-77.638741,2.138395,3.733440,-5.522033,-6.652533,-8.678913,3.706509,31.940968,-9.274656,0.472467,9.697397,-5.502378,-17.749216,-4.175066,-12.042990,-20.401390,-23.570179,-15.315651,-7.873233,-6.935543,-7.286011,-53.227497,0.433082,-31.100727,0.000000,215.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1615774018.347732,93.000000,0.000000,-2.052119,1.246284,13.276753,14.389077,29.922821,16.013002,4.262106,3.119846,-71.407257,6.751642,-0.885678,-5.003691,-9.209983,-8.157413,4.215623,29.344923,-11.829484,0.984815,18.405649,-6.009696,-14.654544,-4.170890,-12.030947,-16.278425,-16.367121,-30.172131,-7.865360,-7.441428,-8.304366,-53.174267,0.432649,-31.582445,0.000000,204.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
